Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
BL0,NO,19/01/2018 18:00,4.30000,ug m-3,R
BL0,NO,19/01/2018 19:00,7.30000,ug m-3,R
BL0,NO,19/01/2018 20:00,5.50000,ug m-3,R
BL0,NO,19/01/2018 21:00,4.70000,ug m-3,R
BL0,NO,19/01/2018 22:00,2.50000,ug m-3,R
BL0,NO,19/01/2018 23:00,2.10000,ug m-3,R
BL0,NO,20/01/2018 00:00,1.90000,ug m-3,R
BL0,NO,20/01/2018 01:00,1.60000,ug m-3,R
BL0,NO,20/01/2018 02:00,1.30000,ug m-3,R
BL0,NO,20/01/2018 03:00,0.80000,ug m-3,R
BL0,NO,20/01/2018 04:00,1.00000,ug m-3,R
BL0,NO,20/01/2018 05:00,1.00000,ug m-3,R
BL0,NO,20/01/2018 06:00,1.60000,ug m-3,R
BL0,NO,20/01/2018 07:00,2.10000,ug m-3,R
BL0,NO,20/01/2018 08:00,3.70000,ug m-3,R
BL0,NO,20/01/2018 09:00,20.00000,ug m-3,R
BL0,NO,20/01/2018 10:00,24.30000,ug m-3,R
BL0,NO,20/01/2018 11:00,19.20000,ug m-3,R
BL0,NO,20/01/2018 12:00,17.40000,ug m-3,R
BL0,NO,20/01/2018 13:00,22.50000,ug m-3,R
BL0,NO,20/01/2018 14:00,21.10000,ug m-3,R
BL0,NO,20/01/2018 15:00,17.30000,ug m-3,R
BL0,NO,20/01/2018 16:00,13.90000,ug m-3,R
BL0,NO,20/01/2018 17:00,19.80000,ug m-3,R
BL0,NO,20/01/2018 18:00,29.80000,ug m-3,R
BL0,NO,20/01/2018 19:00,24.90000,ug m-3,R
BL0,NO,20/01/2018 20:00,14.80000,ug m-3,R
BL0,NO,20/01/2018 21:00,15.20000,ug m-3,R
BL0,NO,20/01/2018 22:00,7.50000,ug m-3,R
BL0,NO,20/01/2018 23:00,11.30000,ug m-3,R
BL0,NO,21/01/2018 00:00,7.40000,ug m-3,R
BL0,NO,21/01/2018 01:00,29.30000,ug m-3,R
BL0,NO,21/01/2018 02:00,26.20000,ug m-3,R
BL0,NO,21/01/2018 03:00,33.80000,ug m-3,R
BL0,NO,21/01/2018 04:00,14.20000,ug m-3,R
BL0,NO,21/01/2018 05:00,7.70000,ug m-3,R
BL0,NO,21/01/2018 06:00,4.40000,ug m-3,R
BL0,NO,21/01/2018 07:00,2.70000,ug m-3,R
BL0,NO,21/01/2018 08:00,6.30000,ug m-3,R
BL0,NO,21/01/2018 09:00,8.10000,ug m-3,R
BL0,NO,21/01/2018 10:00,8.00000,ug m-3,R
BL0,NO,21/01/2018 11:00,6.30000,ug m-3,R
BL0,NO,21/01/2018 12:00,9.40000,ug m-3,R
BL0,NO,21/01/2018 13:00,17.00000,ug m-3,R
BL0,NO,21/01/2018 14:00,15.40000,ug m-3,R
BL0,NO,21/01/2018 15:00,12.90000,ug m-3,R
BL0,NO,21/01/2018 16:00,10.90000,ug m-3,R
BL0,NO,21/01/2018 17:00,11.50000,ug m-3,R
BL0,NO,21/01/2018 18:00,31.90000,ug m-3,R
BL0,NO,21/01/2018 19:00,37.20000,ug m-3,R
BL0,NO,21/01/2018 20:00,25.20000,ug m-3,R
BL0,NO,21/01/2018 21:00,42.80000,ug m-3,R
BL0,NO,21/01/2018 22:00,28.30000,ug m-3,R
BL0,NO,21/01/2018 23:00,13.40000,ug m-3,R
BL0,NO,22/01/2018 00:00,20.30000,ug m-3,R
BL0,NO,22/01/2018 01:00,12.80000,ug m-3,R
BL0,NO,22/01/2018 02:00,17.40000,ug m-3,R
BL0,NO,22/01/2018 03:00,16.30000,ug m-3,R
BL0,NO,22/01/2018 04:00,15.40000,ug m-3,R
BL0,NO,22/01/2018 05:00,25.70000,ug m-3,R
BL0,NO,22/01/2018 06:00,48.40000,ug m-3,R
BL0,NO,22/01/2018 07:00,72.70000,ug m-3,R
BL0,NO,22/01/2018 08:00,101.60000,ug m-3,R
BL0,NO,22/01/2018 09:00,87.00000,ug m-3,R
BL0,NO,22/01/2018 10:00,73.10000,ug m-3,R
BL0,NO,22/01/2018 11:00,38.00000,ug m-3,R
BL0,NO,22/01/2018 12:00,,ug m-3,R
BL0,NO,22/01/2018 13:00,,ug m-3,R
BL0,NO,22/01/2018 14:00,,ug m-3,R
BL0,NO,22/01/2018 15:00,,ug m-3,R
BL0,NO,22/01/2018 16:00,25.50000,ug m-3,R
BL0,NO,22/01/2018 17:00,47.30000,ug m-3,R
BL0,NO,22/01/2018 18:00,42.60000,ug m-3,R
BL0,NO,22/01/2018 19:00,22.30000,ug m-3,R
BL0,NO,22/01/2018 20:00,9.00000,ug m-3,R
BL0,NO,22/01/2018 21:00,1.90000,ug m-3,R
BL0,NO,22/01/2018 22:00,1.30000,ug m-3,R
BL0,NO,22/01/2018 23:00,0.60000,ug m-3,R
BL0,NO,23/01/2018 00:00,0.50000,ug m-3,R
BL0,NO,23/01/2018 01:00,0.50000,ug m-3,R
BL0,NO,23/01/2018 02:00,0.50000,ug m-3,R
BL0,NO,23/01/2018 03:00,0.50000,ug m-3,R
BL0,NO,23/01/2018 04:00,0.30000,ug m-3,R
BL0,NO,23/01/2018 05:00,0.70000,ug m-3,R
BL0,NO,23/01/2018 06:00,1.10000,ug m-3,R
BL0,NO,23/01/2018 07:00,2.10000,ug m-3,R
BL0,NO,23/01/2018 08:00,3.70000,ug m-3,R
BL0,NO,23/01/2018 09:00,5.80000,ug m-3,R
BL0,NO,23/01/2018 10:00,7.10000,ug m-3,R
BL0,NO,23/01/2018 11:00,5.90000,ug m-3,R
BL0,NO,23/01/2018 12:00,8.40000,ug m-3,R
BL0,NO,23/01/2018 13:00,4.70000,ug m-3,R
BL0,NO,23/01/2018 14:00,4.50000,ug m-3,R
BL0,NO,23/01/2018 15:00,3.10000,ug m-3,R
BL0,NO,23/01/2018 16:00,2.90000,ug m-3,R
BL0,NO,23/01/2018 17:00,2.70000,ug m-3,R
BL0,NO,23/01/2018 18:00,2.10000,ug m-3,R
BL0,NO,23/01/2018 19:00,2.00000,ug m-3,R
BL0,NO,23/01/2018 20:00,1.70000,ug m-3,R
BL0,NO,23/01/2018 21:00,1.50000,ug m-3,R
BL0,NO,23/01/2018 22:00,1.60000,ug m-3,R
BL0,NO,23/01/2018 23:00,1.20000,ug m-3,R
BL0,NO,24/01/2018 00:00,0.90000,ug m-3,R
BL0,NO,24/01/2018 01:00,0.70000,ug m-3,R
BL0,NO,24/01/2018 02:00,0.70000,ug m-3,R
BL0,NO,24/01/2018 03:00,0.70000,ug m-3,R
BL0,NO,24/01/2018 04:00,0.70000,ug m-3,R
BL0,NO,24/01/2018 05:00,0.70000,ug m-3,R
BL0,NO,24/01/2018 06:00,1.20000,ug m-3,R
BL0,NO,24/01/2018 07:00,1.60000,ug m-3,R
BL0,NO,24/01/2018 08:00,2.40000,ug m-3,R
BL0,NO,24/01/2018 09:00,3.40000,ug m-3,R
BL0,NO,24/01/2018 10:00,3.20000,ug m-3,R
BL0,NO,24/01/2018 11:00,2.70000,ug m-3,R
BL0,NO,24/01/2018 12:00,7.80000,ug m-3,R
BL0,NO,24/01/2018 13:00,18.20000,ug m-3,R
BL0,NO,24/01/2018 14:00,23.70000,ug m-3,R
BL0,NO,24/01/2018 15:00,14.10000,ug m-3,R
BL0,NO,24/01/2018 16:00,4.30000,ug m-3,R
BL0,NO,24/01/2018 17:00,2.30000,ug m-3,R
BL0,NO,24/01/2018 18:00,3.70000,ug m-3,R
BL0,NO,24/01/2018 19:00,2.60000,ug m-3,R
BL0,NO,24/01/2018 20:00,1.20000,ug m-3,R
BL0,NO,24/01/2018 21:00,1.40000,ug m-3,R
BL0,NO,24/01/2018 22:00,1.20000,ug m-3,R
BL0,NO,24/01/2018 23:00,1.00000,ug m-3,R
BL0,NO,25/01/2018 00:00,0.80000,ug m-3,R
BL0,NO,25/01/2018 01:00,0.80000,ug m-3,R
BL0,NO,25/01/2018 02:00,0.50000,ug m-3,R
BL0,NO,25/01/2018 03:00,0.30000,ug m-3,R
BL0,NO,25/01/2018 04:00,0.60000,ug m-3,R
BL0,NO,25/01/2018 05:00,0.70000,ug m-3,R
BL0,NO,25/01/2018 06:00,1.60000,ug m-3,R
BL0,NO,25/01/2018 07:00,4.70000,ug m-3,R
BL0,NO,25/01/2018 08:00,11.20000,ug m-3,R
BL0,NO,25/01/2018 09:00,15.10000,ug m-3,R
BL0,NO,25/01/2018 10:00,10.20000,ug m-3,R
BL0,NO,25/01/2018 11:00,6.80000,ug m-3,R
BL0,NO,25/01/2018 12:00,6.10000,ug m-3,R
BL0,NO,25/01/2018 13:00,5.30000,ug m-3,R
BL0,NO,25/01/2018 14:00,4.90000,ug m-3,R
BL0,NO,25/01/2018 15:00,3.70000,ug m-3,R
BL0,NO,25/01/2018 16:00,5.40000,ug m-3,R
BL0,NO,25/01/2018 17:00,4.50000,ug m-3,R
BL0,NO,25/01/2018 18:00,3.30000,ug m-3,R
BL0,NO,25/01/2018 19:00,4.40000,ug m-3,R
BL0,NO,25/01/2018 20:00,3.00000,ug m-3,R
BL0,NO,25/01/2018 21:00,2.50000,ug m-3,R
BL0,NO,25/01/2018 22:00,2.60000,ug m-3,R
BL0,NO,25/01/2018 23:00,1.60000,ug m-3,R
BL0,NO,26/01/2018 00:00,1.20000,ug m-3,R
BL0,NO,26/01/2018 01:00,1.20000,ug m-3,R
BL0,NO,26/01/2018 02:00,1.40000,ug m-3,R
BL0,NO,26/01/2018 03:00,8.60000,ug m-3,R
BL0,NO,26/01/2018 04:00,13.70000,ug m-3,R
BL0,NO,26/01/2018 05:00,46.20000,ug m-3,R
BL0,NO,26/01/2018 06:00,18.70000,ug m-3,R
BL0,NO,26/01/2018 07:00,21.20000,ug m-3,R
BL0,NO,26/01/2018 08:00,44.20000,ug m-3,R
BL0,NO,26/01/2018 09:00,54.70000,ug m-3,R
BL0,NO,26/01/2018 10:00,56.30000,ug m-3,R
BL0,NO,26/01/2018 11:00,50.70000,ug m-3,R
BL0,NO,26/01/2018 12:00,43.60000,ug m-3,R
BL0,NO,26/01/2018 13:00,32.10000,ug m-3,R
BL0,NO,26/01/2018 14:00,30.40000,ug m-3,R
BL0,NO,26/01/2018 15:00,28.10000,ug m-3,R
BL0,NO,26/01/2018 16:00,34.70000,ug m-3,R
BL0,NO,26/01/2018 17:00,42.20000,ug m-3,R
BL0,NO,26/01/2018 18:00,34.80000,ug m-3,R
BL0,NO,26/01/2018 19:00,30.80000,ug m-3,R
BL0,NO,26/01/2018 20:00,24.90000,ug m-3,R
BL0,NO,26/01/2018 21:00,16.60000,ug m-3,R
BL0,NO,26/01/2018 22:00,12.00000,ug m-3,R
BL0,NO,26/01/2018 23:00,35.90000,ug m-3,R
BL0,NO,27/01/2018 00:00,34.40000,ug m-3,R
BL0,NO,27/01/2018 01:00,22.00000,ug m-3,R
BL0,NO,27/01/2018 02:00,10.40000,ug m-3,R
BL0,NO,27/01/2018 03:00,3.30000,ug m-3,R
BL0,NO,27/01/2018 04:00,3.00000,ug m-3,R
BL0,NO,27/01/2018 05:00,2.40000,ug m-3,R
BL0,NO,27/01/2018 06:00,2.60000,ug m-3,R
BL0,NO,27/01/2018 07:00,6.10000,ug m-3,R
BL0,NO,27/01/2018 08:00,10.30000,ug m-3,R
BL0,NO,27/01/2018 09:00,10.90000,ug m-3,R
BL0,NO,27/01/2018 10:00,7.00000,ug m-3,R
BL0,NO,27/01/2018 11:00,4.10000,ug m-3,R
BL0,NO,27/01/2018 12:00,3.30000,ug m-3,R
BL0,NO,27/01/2018 13:00,2.10000,ug m-3,R
BL0,NO,27/01/2018 14:00,2.40000,ug m-3,R
BL0,NO,27/01/2018 15:00,2.30000,ug m-3,R
BL0,NO,27/01/2018 16:00,2.60000,ug m-3,R
BL0,NO,27/01/2018 17:00,4.00000,ug m-3,R
BL0,NO,27/01/2018 18:00,4.90000,ug m-3,R
BL0,NO,27/01/2018 19:00,4.30000,ug m-3,R
BL0,NO,27/01/2018 20:00,2.20000,ug m-3,R
BL0,NO,27/01/2018 21:00,2.10000,ug m-3,R
BL0,NO,27/01/2018 22:00,2.10000,ug m-3,R
BL0,NO,27/01/2018 23:00,1.30000,ug m-3,R
BL0,NO,28/01/2018 00:00,1.00000,ug m-3,R
BL0,NO,28/01/2018 01:00,0.70000,ug m-3,R
BL0,NO,28/01/2018 02:00,0.90000,ug m-3,R
BL0,NO,28/01/2018 03:00,0.60000,ug m-3,R
BL0,NO,28/01/2018 04:00,0.50000,ug m-3,R
BL0,NO,28/01/2018 05:00,0.40000,ug m-3,R
BL0,NO,28/01/2018 06:00,0.70000,ug m-3,R
BL0,NO,28/01/2018 07:00,0.80000,ug m-3,R
BL0,NO,28/01/2018 08:00,1.10000,ug m-3,R
BL0,NO,28/01/2018 09:00,1.30000,ug m-3,R
BL0,NO,28/01/2018 10:00,3.80000,ug m-3,R
BL0,NO,28/01/2018 11:00,9.00000,ug m-3,R
BL0,NO,28/01/2018 12:00,9.60000,ug m-3,R
BL0,NO,28/01/2018 13:00,13.30000,ug m-3,R
BL0,NO,28/01/2018 14:00,10.50000,ug m-3,R
BL0,NO,28/01/2018 15:00,12.10000,ug m-3,R
BL0,NO,28/01/2018 16:00,15.50000,ug m-3,R
BL0,NO,28/01/2018 17:00,12.50000,ug m-3,R
BL0,NO,28/01/2018 18:00,8.30000,ug m-3,R
BL0,NO,28/01/2018 19:00,5.60000,ug m-3,R
BL0,NO,28/01/2018 20:00,4.50000,ug m-3,R
BL0,NO,28/01/2018 21:00,2.90000,ug m-3,R
BL0,NO,28/01/2018 22:00,1.90000,ug m-3,R
BL0,NO,28/01/2018 23:00,2.50000,ug m-3,R
BL0,NO,29/01/2018 00:00,3.20000,ug m-3,R
BL0,NO,29/01/2018 01:00,2.70000,ug m-3,R
BL0,NO,29/01/2018 02:00,1.20000,ug m-3,R
BL0,NO,29/01/2018 03:00,1.30000,ug m-3,R
BL0,NO,29/01/2018 04:00,3.00000,ug m-3,R
BL0,NO,29/01/2018 05:00,0.90000,ug m-3,R
BL0,NO,29/01/2018 06:00,1.70000,ug m-3,R
BL0,NO,29/01/2018 07:00,2.50000,ug m-3,R
BL0,NO,29/01/2018 08:00,2.70000,ug m-3,R
BL0,NO,29/01/2018 09:00,5.30000,ug m-3,R
BL0,NO,29/01/2018 10:00,5.80000,ug m-3,R
BL0,NO,29/01/2018 11:00,4.20000,ug m-3,R
BL0,NO,29/01/2018 12:00,3.90000,ug m-3,R
BL0,NO,29/01/2018 13:00,4.90000,ug m-3,R
BL0,NO,29/01/2018 14:00,10.00000,ug m-3,R
BL0,NO,29/01/2018 15:00,23.30000,ug m-3,R
BL0,NO,29/01/2018 16:00,28.30000,ug m-3,R
BL0,NO,29/01/2018 17:00,32.20000,ug m-3,R
BL0,NO,29/01/2018 18:00,24.90000,ug m-3,R
BL0,NO,29/01/2018 19:00,21.80000,ug m-3,R
BL0,NO,29/01/2018 20:00,21.60000,ug m-3,R
BL0,NO,29/01/2018 21:00,21.30000,ug m-3,R
BL0,NO,29/01/2018 22:00,16.00000,ug m-3,R
BL0,NO,29/01/2018 23:00,11.40000,ug m-3,R
BL0,NO,30/01/2018 00:00,15.90000,ug m-3,R
BL0,NO,30/01/2018 01:00,4.00000,ug m-3,R
BL0,NO,30/01/2018 02:00,8.40000,ug m-3,R
BL0,NO,30/01/2018 03:00,10.40000,ug m-3,R
BL0,NO,30/01/2018 04:00,10.80000,ug m-3,R
BL0,NO,30/01/2018 05:00,16.00000,ug m-3,R
BL0,NO,30/01/2018 06:00,34.60000,ug m-3,R
BL0,NO,30/01/2018 07:00,35.30000,ug m-3,R
BL0,NO,30/01/2018 08:00,65.30000,ug m-3,R
BL0,NO,30/01/2018 09:00,70.80000,ug m-3,R
BL0,NO,30/01/2018 10:00,80.80000,ug m-3,R
BL0,NO,30/01/2018 11:00,42.80000,ug m-3,R
BL0,NO,30/01/2018 12:00,26.50000,ug m-3,R
BL0,NO,30/01/2018 13:00,7.00000,ug m-3,R
BL0,NO,30/01/2018 14:00,5.70000,ug m-3,R
BL0,NO,30/01/2018 15:00,6.50000,ug m-3,R
BL0,NO,30/01/2018 16:00,7.40000,ug m-3,R
BL0,NO,30/01/2018 17:00,10.60000,ug m-3,R
BL0,NO,30/01/2018 18:00,13.00000,ug m-3,R
BL0,NO,30/01/2018 19:00,4.10000,ug m-3,R
BL0,NO,30/01/2018 20:00,2.20000,ug m-3,R
BL0,NO,30/01/2018 21:00,3.50000,ug m-3,R
BL0,NO,30/01/2018 22:00,2.70000,ug m-3,R
BL0,NO,30/01/2018 23:00,1.80000,ug m-3,R
BL0,NO,31/01/2018 00:00,1.00000,ug m-3,R
BL0,NO,31/01/2018 01:00,0.70000,ug m-3,R
BL0,NO,31/01/2018 02:00,0.60000,ug m-3,R
BL0,NO,31/01/2018 03:00,1.60000,ug m-3,R
BL0,NO,31/01/2018 04:00,1.40000,ug m-3,R
BL0,NO,31/01/2018 05:00,0.90000,ug m-3,R
BL0,NO,31/01/2018 06:00,1.60000,ug m-3,R
BL0,NO,31/01/2018 07:00,2.30000,ug m-3,R
BL0,NO,31/01/2018 08:00,3.70000,ug m-3,R
BL0,NO,31/01/2018 09:00,5.20000,ug m-3,R
BL0,NO,31/01/2018 10:00,24.90000,ug m-3,R
BL0,NO,31/01/2018 11:00,27.80000,ug m-3,R
BL0,NO,31/01/2018 12:00,12.30000,ug m-3,R
BL0,NO,31/01/2018 13:00,7.70000,ug m-3,R
BL0,NO,31/01/2018 14:00,6.90000,ug m-3,R
BL0,NO,31/01/2018 15:00,,ug m-3,R
BL0,NO,31/01/2018 16:00,25.70000,ug m-3,R
BL0,NO,31/01/2018 17:00,19.30000,ug m-3,R
BL0,NO,31/01/2018 18:00,12.30000,ug m-3,R
BL0,NO,31/01/2018 19:00,5.30000,ug m-3,R
BL0,NO,31/01/2018 20:00,5.40000,ug m-3,R
BL0,NO,31/01/2018 21:00,3.90000,ug m-3,R
BL0,NO,31/01/2018 22:00,4.10000,ug m-3,R
BL0,NO,31/01/2018 23:00,2.10000,ug m-3,R
BL0,NO,01/02/2018 00:00,1.90000,ug m-3,R
BL0,NO,01/02/2018 01:00,1.20000,ug m-3,R
BL0,NO,01/02/2018 02:00,1.40000,ug m-3,R
BL0,NO,01/02/2018 03:00,2.60000,ug m-3,R
BL0,NO,01/02/2018 04:00,14.40000,ug m-3,R
BL0,NO,01/02/2018 05:00,18.10000,ug m-3,R
BL0,NO,01/02/2018 06:00,23.90000,ug m-3,R
BL0,NO,01/02/2018 07:00,46.90000,ug m-3,R
BL0,NO,01/02/2018 08:00,54.80000,ug m-3,R
BL0,NO,01/02/2018 09:00,48.80000,ug m-3,R
BL0,NO,01/02/2018 10:00,42.90000,ug m-3,R
BL0,NO,01/02/2018 11:00,33.30000,ug m-3,R
BL0,NO,01/02/2018 12:00,30.40000,ug m-3,R
BL0,NO,01/02/2018 13:00,36.80000,ug m-3,R
BL0,NO,01/02/2018 14:00,31.40000,ug m-3,R
BL0,NO,01/02/2018 15:00,25.80000,ug m-3,R
BL0,NO,01/02/2018 16:00,39.80000,ug m-3,R
BL0,NO,01/02/2018 17:00,23.60000,ug m-3,R
BL0,NO,01/02/2018 18:00,44.70000,ug m-3,R
BL0,NO,01/02/2018 19:00,27.30000,ug m-3,R
BL0,NO,01/02/2018 20:00,33.40000,ug m-3,R
BL0,NO,01/02/2018 21:00,17.20000,ug m-3,R
BL0,NO,01/02/2018 22:00,8.60000,ug m-3,R
BL0,NO,01/02/2018 23:00,22.80000,ug m-3,R
BL0,NO,02/02/2018 00:00,12.80000,ug m-3,R
BL0,NO,02/02/2018 01:00,8.90000,ug m-3,R
BL0,NO,02/02/2018 02:00,11.10000,ug m-3,R
BL0,NO,02/02/2018 03:00,16.10000,ug m-3,R
BL0,NO,02/02/2018 04:00,15.40000,ug m-3,R
BL0,NO,02/02/2018 05:00,23.70000,ug m-3,R
BL0,NO,02/02/2018 06:00,12.70000,ug m-3,R
BL0,NO,02/02/2018 07:00,16.20000,ug m-3,R
BL0,NO,02/02/2018 08:00,41.80000,ug m-3,R
BL0,NO,02/02/2018 09:00,43.40000,ug m-3,R
BL0,NO,02/02/2018 10:00,54.10000,ug m-3,R
BL0,NO,02/02/2018 11:00,47.30000,ug m-3,R
BL0,NO,02/02/2018 12:00,45.30000,ug m-3,R
BL0,NO,02/02/2018 13:00,45.10000,ug m-3,R
BL0,NO,02/02/2018 14:00,46.60000,ug m-3,R
BL0,NO,02/02/2018 15:00,44.60000,ug m-3,R
BL0,NO,02/02/2018 16:00,42.50000,ug m-3,R
BL0,NO,02/02/2018 17:00,57.50000,ug m-3,R
BL0,NO,02/02/2018 18:00,36.20000,ug m-3,R
BL0,NO,02/02/2018 19:00,37.70000,ug m-3,R
BL0,NO,02/02/2018 20:00,44.40000,ug m-3,R
BL0,NO,02/02/2018 21:00,54.90000,ug m-3,R
BL0,NO,02/02/2018 22:00,84.60000,ug m-3,R
BL0,NO,02/02/2018 23:00,99.30000,ug m-3,R
BL0,NO,03/02/2018 00:00,111.40000,ug m-3,R
BL0,NO,03/02/2018 01:00,56.40000,ug m-3,R
BL0,NO,03/02/2018 02:00,16.10000,ug m-3,R
BL0,NO,03/02/2018 03:00,12.10000,ug m-3,R
BL0,NO,03/02/2018 04:00,5.50000,ug m-3,R
BL0,NO,03/02/2018 05:00,5.30000,ug m-3,R
BL0,NO,03/02/2018 06:00,29.40000,ug m-3,R
BL0,NO,03/02/2018 07:00,75.90000,ug m-3,R
BL0,NO,03/02/2018 08:00,51.60000,ug m-3,R
BL0,NO,03/02/2018 09:00,20.00000,ug m-3,R
BL0,NO,03/02/2018 10:00,8.20000,ug m-3,R
BL0,NO,03/02/2018 11:00,11.50000,ug m-3,R
BL0,NO,03/02/2018 12:00,6.30000,ug m-3,R
BL0,NO,03/02/2018 13:00,7.50000,ug m-3,R
BL0,NO,03/02/2018 14:00,4.90000,ug m-3,R
BL0,NO,03/02/2018 15:00,9.10000,ug m-3,R
BL0,NO,03/02/2018 16:00,20.30000,ug m-3,R
BL0,NO,03/02/2018 17:00,18.00000,ug m-3,R
BL0,NO,03/02/2018 18:00,11.10000,ug m-3,R
BL0,NO,03/02/2018 19:00,17.30000,ug m-3,R
BL0,NO,03/02/2018 20:00,35.10000,ug m-3,R
BL0,NO,03/02/2018 21:00,20.90000,ug m-3,R
BL0,NO,03/02/2018 22:00,19.30000,ug m-3,R
BL0,NO,03/02/2018 23:00,19.90000,ug m-3,R
BL0,NO,04/02/2018 00:00,16.30000,ug m-3,R
BL0,NO,04/02/2018 01:00,15.90000,ug m-3,R
BL0,NO,04/02/2018 02:00,10.70000,ug m-3,R
BL0,NO,04/02/2018 03:00,9.90000,ug m-3,R
BL0,NO,04/02/2018 04:00,5.70000,ug m-3,R
BL0,NO,04/02/2018 05:00,6.10000,ug m-3,R
BL0,NO,04/02/2018 06:00,10.70000,ug m-3,R
BL0,NO,04/02/2018 07:00,10.90000,ug m-3,R
BL0,NO,04/02/2018 08:00,14.20000,ug m-3,R
BL0,NO,04/02/2018 09:00,12.90000,ug m-3,R
BL0,NO,04/02/2018 10:00,14.70000,ug m-3,R
BL0,NO,04/02/2018 11:00,11.90000,ug m-3,R
BL0,NO,04/02/2018 12:00,15.70000,ug m-3,R
BL0,NO,04/02/2018 13:00,17.70000,ug m-3,R
BL0,NO,04/02/2018 14:00,17.80000,ug m-3,R
BL0,NO,04/02/2018 15:00,14.90000,ug m-3,R
BL0,NO,04/02/2018 16:00,17.20000,ug m-3,R
BL0,NO,04/02/2018 17:00,14.30000,ug m-3,R
BL0,NO,04/02/2018 18:00,16.20000,ug m-3,R
BL0,NO,04/02/2018 19:00,26.90000,ug m-3,R
BL0,NO,04/02/2018 20:00,21.90000,ug m-3,R
BL0,NO,04/02/2018 21:00,18.80000,ug m-3,R
BL0,NO,04/02/2018 22:00,16.90000,ug m-3,R
BL0,NO,04/02/2018 23:00,14.50000,ug m-3,R
BL0,NO,05/02/2018 00:00,12.50000,ug m-3,R
BL0,NO,05/02/2018 01:00,8.90000,ug m-3,R
BL0,NO,05/02/2018 02:00,6.10000,ug m-3,R
BL0,NO,05/02/2018 03:00,7.50000,ug m-3,R
BL0,NO,05/02/2018 04:00,6.80000,ug m-3,R
BL0,NO,05/02/2018 05:00,10.30000,ug m-3,R
BL0,NO,05/02/2018 06:00,17.90000,ug m-3,R
BL0,NO,05/02/2018 07:00,33.20000,ug m-3,R
BL0,NO,05/02/2018 08:00,31.50000,ug m-3,R
BL0,NO,05/02/2018 09:00,39.80000,ug m-3,R
BL0,NO,05/02/2018 10:00,38.50000,ug m-3,R
BL0,NO,05/02/2018 11:00,35.30000,ug m-3,R
BL0,NO,05/02/2018 12:00,22.50000,ug m-3,R
BL0,NO,05/02/2018 13:00,20.10000,ug m-3,R
BL0,NO,05/02/2018 14:00,20.40000,ug m-3,R
BL0,NO,05/02/2018 15:00,18.10000,ug m-3,R
BL0,NO,05/02/2018 16:00,19.70000,ug m-3,R
BL0,NO,05/02/2018 17:00,20.90000,ug m-3,R
BL0,NO,05/02/2018 18:00,20.60000,ug m-3,R
BL0,NO,05/02/2018 19:00,14.60000,ug m-3,R
BL0,NO,05/02/2018 20:00,14.00000,ug m-3,R
BL0,NO,05/02/2018 21:00,16.20000,ug m-3,R
BL0,NO,05/02/2018 22:00,16.20000,ug m-3,R
BL0,NO,05/02/2018 23:00,18.10000,ug m-3,R
BL0,NO,06/02/2018 00:00,16.60000,ug m-3,R
BL0,NO,06/02/2018 01:00,13.70000,ug m-3,R
BL0,NO,06/02/2018 02:00,15.30000,ug m-3,R
BL0,NO,06/02/2018 03:00,13.00000,ug m-3,R
BL0,NO,06/02/2018 04:00,12.80000,ug m-3,R
BL0,NO,06/02/2018 05:00,15.30000,ug m-3,R
BL0,NO,06/02/2018 06:00,22.90000,ug m-3,R
BL0,NO,06/02/2018 07:00,48.90000,ug m-3,R
BL0,NO,06/02/2018 08:00,57.50000,ug m-3,R
BL0,NO,06/02/2018 09:00,56.80000,ug m-3,R
BL0,NO,06/02/2018 10:00,52.10000,ug m-3,R
BL0,NO,06/02/2018 11:00,36.60000,ug m-3,R
BL0,NO,06/02/2018 12:00,29.60000,ug m-3,R
BL0,NO,06/02/2018 13:00,31.40000,ug m-3,R
BL0,NO,06/02/2018 14:00,32.70000,ug m-3,R
BL0,NO,06/02/2018 15:00,33.10000,ug m-3,R
BL0,NO,06/02/2018 16:00,41.20000,ug m-3,R
BL0,NO,06/02/2018 17:00,41.70000,ug m-3,R
BL0,NO,06/02/2018 18:00,48.50000,ug m-3,R
BL0,NO,06/02/2018 19:00,43.30000,ug m-3,R
BL0,NO,06/02/2018 20:00,56.50000,ug m-3,R
BL0,NO,06/02/2018 21:00,46.00000,ug m-3,R
BL0,NO,06/02/2018 22:00,41.70000,ug m-3,R
BL0,NO,06/02/2018 23:00,44.20000,ug m-3,R
BL0,NO,07/02/2018 00:00,42.00000,ug m-3,R
BL0,NO,07/02/2018 01:00,27.50000,ug m-3,R
BL0,NO,07/02/2018 02:00,20.90000,ug m-3,R
BL0,NO,07/02/2018 03:00,20.50000,ug m-3,R
BL0,NO,07/02/2018 04:00,16.90000,ug m-3,R
BL0,NO,07/02/2018 05:00,17.30000,ug m-3,R
BL0,NO,07/02/2018 06:00,24.50000,ug m-3,R
BL0,NO,07/02/2018 07:00,41.40000,ug m-3,R
BL0,NO,07/02/2018 08:00,47.30000,ug m-3,R
BL0,NO,07/02/2018 09:00,60.90000,ug m-3,R
BL0,NO,07/02/2018 10:00,54.70000,ug m-3,R
BL0,NO,07/02/2018 11:00,46.90000,ug m-3,R
BL0,NO,07/02/2018 12:00,43.70000,ug m-3,R
